ten_cay,loai_benh,nguyen_nhan,trieu_chung,cach_dieu_tri
chanh,nứt thân,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,xì mủ,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,thán thư,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,ghẻ loét,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,thối nhũn,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,chết dây,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,sương mai,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,thối thân,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,thối gốc,Nấm gây ra (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,nấm hồng,Nấm gây hại (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,ghẻ sẹo,Nấm gây hại (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,đốm lá,Nấm gây hại (thuốc Phy Fusaco có công dụng điều trị).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,loét vi khuẩn,Vi khuẩn gây hại (thuốc Phy Fusaco có công dụng tăng sức đề kháng để chống lại).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,héo rũ,Nấm hoặc các tác nhân gây hại khác (thuốc Phy Fusaco có công dụng tăng sức đề kháng để chống lại).,Không được mô tả chi tiết trong bài viết.,"Tên thuốc: Phy Fusaco | Hướng dẫn sử dụng: Phun trị: Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành -thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.; Phun phòng: Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần."
chanh,nứt trái,"Thiếu các chất dinh dưỡng, trung, vi lượng cung cấp cho cây (đặc biệt là Canxi, Bo) khiến vỏ quả mỏng, cuống quả yếu ớt và sự phát triển không đồng đều giữa phần vỏ và thịt quả.; Đất trồng bị nhiễm mặn, gây ra những sự thay đổi về cấu trúc ảnh hưởng đến khả năng hấp thụ dinh dưỡng và nước của cây chanh.; Các loài sâu, côn trùng (như ruồi đục trái) hút chích, cắn phá vào các vết thương trên quả, khiến cây bị suy giảm sức đề kháng, hấp thụ kém các chất dinh dưỡng và làm vết thương lan rộng, nứt mạnh hơn, thối phần múi thịt bên trong.; Sự thay đổi đột ngột của thời tiết, xuất hiện những cơn mưa bất chợt, gây mất cân bằng khả năng hấp thụ nước của cây khiến phần thịt bên trong phình to và gây ra tình trạng nứt trái.","Trên quả có vết thương hở, sau một thời gian sẽ bị giãn và tách nứt lớn hơn.; Thường chanh sẽ bị nứt ở phần đít trái trở lên.; Vỏ quả mỏng, phần thịt chiếm phần lớn và có dấu hiệu sưng trương.; Cuống quả yếu và rất dễ bị rụng.; Xuất hiện nhiều côn trùng như ruồi đục trái, bồ hóng bám vào quả trái.","Phương pháp chăm sóc phòng ngừa:; Có mật độ trồng phù hợp để cây thông thoáng, hạn chế nấm bệnh.; Dọn vệ sinh vườn thường xuyên, thu gom các tàn dư thực vật (quả thối rụng, cành, lá, cỏ dại).; Bón phân cân bằng, đủ các chất dinh dưỡng cần thiết (đặc biệt là các trung, vi lượng giúp vỏ chanh dày, cuống cứng cáp hơn).; Theo dõi sự thay đổi của thời tiết để tưới tiêu hợp lý, tránh những cơn mưa bất chợt gây áp lực lên trái. Nên tưới thẳng trực tiếp vào gốc, không tưới vào tán cây.; Cắt, tỉa cành lá (đặc biệt những cành yếu, lá bị nhiễm bệnh) để tránh tổn thương cây, hạn chế mầm bệnh lây lan và giúp vườn thoáng khí.; Tiến hành phòng trừ các loại sâu, côn trùng gây hại (có thể tham khảo sử dụng thuốc phun trị sinh học Ola insect in99).; Sử dụng thuốc nuôi quả Mfruit (AQ55 Mfruit):; Thành phần: Đạm tổng số (N): 8%, Lân hữu hiệu (P2O5hh): 5%, Kali hữu hiệu (K2Ohh): 5%, Axit humic (C): 1.5%, Magan (Mn): 500 ppm, Kẽm (Zn): 500 ppm, Đồng (Cu): 500 ppm, Bo (B): 200 ppm, pHH2O: 5.5, Tỷ trọng: 1.15. Được chiết xuất từ các hợp chất hữu cơ lên men từ vi sinh vật có ích và Amino Axit.; Công dụng: Phòng ngừa nhiễm nấm trái, rụng trái non, nứt trái; giúp dưỡng trái khỏe mạnh, tăng kích thước đều, trái lớn bóng đẹp, tăng khối lượng, trọng lượng, đạt tiêu chuẩn xuất khẩu; cho ra trái to đều, thu hoạch đồng loạt.; Hướng dẫn sử dụng: Pha 500ml AQ55 Mfruit vào 300; 500l nước, phun kỹ và đều lên tán lá của cây. Định kỳ phun từ 7; 10 ngày/lần vào giai đoạn trái non, chuẩn bị tạo nước, vị chua, tạo múi trong trái. Ngừng phun thuốc trước thu hoạch từ 7; 10 ngày."
tiêu,tảo đỏ,"Tảo Cephaleuros virescens là nguyên nhân chính. Bệnh phát triển mạnh mẽ vào mùa mưa, những vùng thời tiết ẩm ướt hay độ ẩm cao sẽ tạo điều kiện thuận lợi cho tảo hoạt động.","Xuất hiện các vết bệnh hình tròn, kích thước 3 – 5mm, nổi lên trên bề mặt lá, cành, quả của cây. Bề mặt có một lớp rong phát triển giống như nhung mịn màu xanh hơi vàng. Khi bệnh trở nặng, các vết bệnh có thể đạt tới đường kính 1cm và chuyển sang dần màu vàng nâu. Sự xâm nhập của tảo có thể tạo nên các vết nứt trên những cành non, tạo điều kiện thuận lợi cho các nấm hại, vi khuẩn khác xâm nhập vào cây.","Phương pháp chăm sóc phòng ngừa: Sử dụng những giống tiêu sạch bệnh, có khả năng phát triển tốt trước nhiều yếu tố bất lợi.; Thường xuyên thăm vườn và quan sát kỹ để phát hiện sớm dấu hiệu bệnh.; Cung cấp dinh dưỡng cần thiết nhằm giúp cây tiêu phát triển khỏe mạnh.; Loại bỏ những cành tiêu đã bị tảo hại tấn công để tránh bệnh lây lan. Tỉa cành vào mùa mưa để hạn chế nấm hại phát triển.; Cày xới đất để tạo độ thoáng và cải thiện khả năng thoát nước cho vườn. | Sử dụng thuốc hóa học: Dùng thuốc hóa học để loại bỏ tảo bệnh một cách nhanh chóng và hiệu quả (Lưu ý: không nên lạm dụng vì có thể làm đất cạn dinh dưỡng và khô cằn). | Sử dụng thuốc sinh học Nano Cu Gold: {'Thành phần': 'Đồng 15.000mg/l; Tỷ trọng 1:1 (Được điều chế dựa trên công thức đồng mát, không để lại dấu vết dùng sản phẩm trên cây, không gây sức nóng).', 'Công dụng': 'Loại bỏ, tiêu diệt tảo bệnh và các loại nấm hại trên vườn tiêu; cung cấp vi lượng cần thiết cho sự phát triển của tiêu, giúp cây khỏe mạnh, xanh tươi và nâng cao chất lượng nông sản.', 'Hướng dẫn sử dụng': ['Phòng bệnh: Hòa 500ml sản phẩm với 600 – 800 lít nước sạch, phun kỹ đều thân cây, sử dụng từ 3 – 4 lần/vụ.', 'Xử lý khi đã bị bệnh: Dùng 500ml Nano Cu cho 400 lít nước sạch, tưới các tán lá và vùng rễ của cây, phun 2 – 3 lần.', 'Rửa sạch vườn diệt rong rêu (sau thu hoạch): Pha 500ml sản phẩm với 400 lít nước, phun rải đều lên toàn bộ cành – lá – thân cây.', 'Thuốc có thể đáp ứng tiêu chuẩn cho kỹ thuật phun bằng máy bay.']}"
sầu riêng,bể gai,"Quá trình canh tác không đúng cách; Sâu hại tấn công (điển hình là rệp sáp, chúng làm biến đổi bề ngoài trái); Thiếu dinh dưỡng (đặc biệt là Canxi, các yếu tố vi lượng và trung lượng cần thiết cho màng tế bào của cây); Hai cành sầu riêng mọc song song gần sát nhau, gây cọ xát trong quá trình thu hoạch; Đất trồng thiếu Canxi làm cho các tầng tế bào dễ dàng tách nhau",Bề mặt trái trở nên nhẵn nhụi tại vùng gai bị bể; Những gai bị bể sẽ trở nên thâm đen theo thời gian; Xuất hiện các vết màng nâu trên bề mặt trái,"{'Phương pháp chăm sóc phòng ngừa': ['Thường xuyên thăm vườn và quan sát để phát hiện sớm các dấu hiệu bất thường', 'Loại bỏ những cành sầu riêng mọc song song sát nhau để tránh cọ xát', 'Bổ sung đầy đủ các nguyên tố dinh dưỡng trung lượng và vi lượng cần thiết để cây phát triển khỏe mạnh', 'Sử dụng các giống sầu riêng khỏe mạnh, có khả năng chống chịu tốt với các yếu tố bất lợi từ môi trường']}; {'Sử dụng thuốc hóa học': ['Dùng thuốc hóa học để cung cấp dinh dưỡng hoặc đuổi sâu hại tấn công nhanh chóng (Lưu ý: Việc sử dụng lâu dài có thể ảnh hưởng nghiêm trọng đến hệ vi sinh trong đất và sức khỏe người nông dân)']}; {'Sử dụng thuốc đặc trị sinh học Mfruit': {'Thành phần chính': 'Đạm tổng số (N): 8%, Lân hữu hiệu (P2O5hh): 5%, Kali hữu hiệu (K2Ohh): 5%, Axit humic (C): 1.5%, Magan (Mn): 500 ppm, Kẽm (Zn): 500 ppm, Đồng (Cu): 500 ppm, Bo (B): 200 ppm, pHH2O: 5.5, Tỷ trọng: 1.15, và các Amino axit (Proline, Glutamic, Lysine, Alanine, Cystine, Omithine,…) được tổng hợp từ hợp chất hữu cơ lên men từ vi sinh vật hữu ích.', 'Công dụng': ['Phòng trừ và ngăn ngừa hiện tượng bể gai, bảo vệ và giúp trái phát triển khỏe mạnh', 'Tăng trọng lượng, kích thước quả, cải thiện thẩm mỹ và đạt tiêu chuẩn thị trường', 'Tăng độ chín và độ ngọt của sầu riêng', 'Cung cấp những dinh dưỡng cần thiết cho sự phát triển của vườn'], 'Hướng dẫn sử dụng': ['Pha 500ml Mfruit với 300 – 500l nước sạch, sau đó phun đều lên toàn bộ phận của cây và tưới đẫm gốc.', 'Đối với hóa già đọt: Sử dụng từ 2 – 3 lần, mỗi lần cách nhau 5 – 7 ngày.', 'Để tăng kích thước và trọng lượng sầu riêng: Phun định kỳ 7 – 10 ngày/lần, trong giai đoạn hình thành trái non, tích dinh dưỡng và tạo đường. Ngừng sử dụng thuốc trước khi thu hoạch vườn từ 7 – 10 ngày.', 'Thuốc có thể dùng cho việc phun bằng máy bay.']}}"
dưa leo,vàng trái non,"Thiếu đạm (và Kali thấp): Ở thời kỳ ra hoa, kết trái, cây không được cung cấp đủ đạm và kali, hoặc cung cấp phân bón đầy đủ nhưng dư thừa lượng tưới nước dẫn đến rửa trôi hai chất này.; Không diễn ra quá trình thụ phấn: Do không có sự tham gia của ong bướm hoặc các yếu tố khác khiến quá trình thụ phấn không xảy ra, dẫn đến trái bị vàng và thối rụng.; Bị ruồi vàng tấn công: Ruồi vàng đục phá, để lại vết thâm đen trên quả, làm quả bị thối, vàng và rụng.","Trái non bị vàng, thối, rụng sớm, không phát triển thuận lợi, giảm năng suất. Có thể xuất hiện vết thâm đen trên quả do ruồi vàng tấn công.","Phương pháp chăm sóc phòng ngừa:; Chuẩn bị đất trồng dưa leo giàu dinh dưỡng.; Kiểm tra cây thường xuyên để sớm phát hiện và xử lý sâu bệnh.; Bảo vệ cây dưa leo khỏi tác động xấu của thời tiết (sử dụng vật liệu hỗ trợ, che phủ).; Chăm sóc và cung cấp phân bón đúng cách để tăng cường sức đề kháng. Đặc biệt bón phân và tưới nước hợp lý theo nhu cầu của từng giai đoạn phát triển (từ cây nhỏ, trưởng thành, ra bông, đậu hoa, ra quả).; Sản phẩm sinh học cân bằng dinh dưỡng:; Bio Soil: Hỗ trợ cải tạo đất, cân bằng pH và dinh dưỡng. (Sử dụng: 1 lít Bio Soil pha 600 lít nước, tưới gốc 2 lần, mỗi lần cách nhau 7 ngày).; Siêu kali hữu cơ Mfruit: Bổ sung đạm, lân, kali giúp quá trình đậu trái, nuôi trái chín đều, bảo vệ trái phát triển khỏe mạnh. (Sử dụng: 500 ml Mfruit pha 400 lít nước, phun nuôi trái 2 lần, mỗi lần cách nhau 10; 15 ngày).; Thuốc phòng trị ruồi vàng tấn công (Pe insects):; Thành phần: Vi sinh tổng số (Metarhizium sp, Beauveria sp, Paecilomyces sp…1×10^6 CFU/ml), tinh dầu quế, giấm gỗ (Axit Pyroligneous), các loại tinh dầu thực vật khác.; Công dụng: Xua đuổi ruồi trưởng thành, ký sinh làm ung trứng, diệt sâu non và nhộng. Giúp sáng trái và xanh cây, giữ trái không rụng, chống thối, sượng, teo trái do ruồi vàng tấn công. Không tồn dư thuốc, không gây độc hại.; Hướng dẫn sử dụng:; Khi ruồi vàng xuất hiện: Pha 50ml Pe insects với 20 lít nước (chai 500ml/200 lít nước), phun trị 2; 3 lần, cách nhau 5; 7 ngày/lần.; Phun phòng ruồi vàng: Pha 25ml Pe insects với 20 lít nước (chai 500ml/400 lít nước), phun phòng 3; 5 lần/vụ vào các giai đoạn cây cho ra hoa, đậu trái, trái non, trái lớn đến giai đoạn gần thu hoạch.; Lưu ý: Bài viết có đề cập đến thuốc hóa học nhưng khuyến cáo không nên sử dụng lâu dài do gây ô nhiễm môi trường và ảnh hưởng sức khỏe, làm đất bạc màu. Nên thay thế bằng sản phẩm sinh học an toàn và hiệu quả hơn."
ớt,thối gốc ớt,"Do nấm Fusarium spp, Rhizoctonia solani pythium spp gây ra.; Nấm xâm nhập qua đất trồng, hạt giống cũ bị nhiễm bệnh.; Điều kiện ẩm ướt, độ ẩm trong đất cao, khó thoát nước sẽ làm nấm bệnh phát triển và tấn công cây trồng.","Bệnh thường gây hại ở những cây con, ít gặp ở cây trưởng thành hơn.; Nấm bệnh gây hại lên các mô thân và rễ nằm ở dưới và sát mặt đất, khiến các bộ phận này bị thối rữa.; Thời gian đầu cây vẫn nảy mầm, sinh trưởng bình thường.; Đến một giai đoạn nhất định, gốc cây sẽ ăn sâu, dần chuyển màu, bóp nhẹ có dấu hiệu mềm nhũn.; Khi nhổ những cây bị thối gốc, hầu hết các cây bị nhiễm bệnh đều không có rễ nhánh, rễ cái bị ngắn hơn so với cây bình thường. Màu sắc của những loại rễ này đều bị chuyển màu sang nâu sẫm.; Cây bị héo rũ, còi cọc và chết dần do bộ rễ và mạch dẫn bị phá hủy, không hấp thụ được chất dinh dưỡng và nước.","Phòng ngừa: Lựa chọn giống ớt có nguồn gốc, xuất xứ rõ ràng, đảm bảo sạch bệnh, có sức đề kháng tốt.; Xử lý đất trồng trước khi gieo hạt: lựa chọn những loại đất có khả năng thoát nước tốt, tơi xốp, giàu dinh dưỡng.; Cung cấp nước tưới phù hợp, không nên tưới quá nhiều gây ngập úng (nên đầu tư hệ thống tưới nhỏ giọt).; Không nên trồng độc canh trong nhiều năm liên tiếp, cần tiến hành luân canh cây trồng ít nhất 2 năm.; Làm luống cao, gieo hạt với mật độ phù hợp, không dày quá.; Thời điểm thích hợp để gieo trồng là khi thời tiết ấm áp.; Loại bỏ cỏ dại, tàn dư thực vật trong vườn, giữ môi trường sạch sẽ, thông thoáng.; Thăm nom vườn hằng ngày để phát hiện sớm, nhổ bỏ những cây bị thối gốc ngay để tránh lây lan sang các cây khác và lập tức khử khuẩn khu vực bị bệnh. | Điều trị bằng thuốc: {'Tên thuốc': 'Thuốc sinh học Phy Fusaco', 'Thành phần': 'Các vi sinh Chaetomium spp, Trichoderma spp, Bacillus subtilis: 1,5×10^8 CFU/ml; kết hợp bào tử gốc của các chủng nấm đối kháng, hoạt chất kháng sinh sinh học và Nano chitosan – hoạt chất Enzym ngoại bào.', 'Công dụng': 'Phòng trừ các loại bệnh do Rhizoctonia solani pythium spp, Fusarium, Collectotricum, Phytopthora gây ra (như thối gốc, thối thân, thối nhũn, nứt thân, xì mủ, thán thư, ghẻ loét, chết dây, sương mai...). Tăng tính đề kháng, sức miễn dịch cho cây ớt, chống chịu nấm bệnh gây hại như đốm lá, ghẻ sẹo, nấm hồng, loét vi khuẩn, héo rũ. Nâng cao chất lượng nông sản, an toàn với thiên nhiên và con người.', 'Hướng dẫn sử dụng': {'Phun trị bệnh': 'Pha Chai 250ml/400-600 lít nước, phun kỹ lá – cành – thân và vùng dưới gốc, cách nhau 5-7 ngày/lần.', 'Phun phòng bệnh': 'Pha Chai 250ml/800-1000 lít nước, phun định kỳ 15-30 ngày/lần.'}}"
chanh,"rụng lá (bao gồm cháy lá, vàng lá)","Thiếu nước (không cung cấp đủ nước khiến lá khô héo và rụng); Sự thay đổi đột ngột của thời tiết, khí hậu môi trường (cây chưa kịp thích nghi); Thiếu hụt dinh dưỡng nghiêm trọng (không cung cấp đủ chất khiến lá yếu và rụng); Sự tấn công của các loài sâu, côn trùng (ví dụ: bọ cạp, rầy nông cắn phá lá); Sương giá (khi sức đề kháng của cây không tốt); Thời tiết quá nắng nóng (khi sức đề kháng của cây không tốt)","Cây trở nên còi cọc, kém phát triển, xơ xác; Lá chuyển màu đột ngột từ xanh sang vàng, lâu dần chuyển hẳn sang nâu, khô co lại và rụng hàng loạt xuống gốc; Nhiều cành trên cây trụi lá, có hiện tượng khô đen, không có khả năng phát thêm đọt, lá mới, có dấu hiệu mất dần sự sống","Phòng ngừa và chăm sóc chung: Cung cấp nước tưới thường xuyên (2-3 ngày/lần hoặc ít nhất 1 tuần/lần), tưới vào thời tiết ấm áp để kích ra lá mới.; Thêm dung dịch rong biển vào nước tưới để cải thiện cấu trúc đất và kích ra rễ mới.; Phủ lớp mùn mía, vỏ cây hoặc bạt phủ chuyên dụng dưới gốc cây để hạn chế sự bốc hơi nước và ngăn chặn cỏ dại.; Dùng lưới che nắng giúp hạ nhiệt cho cây vào mùa nắng nóng, khô hạn kéo dài.; Nếu cây bị rụng lá do sương giá: để nguyên lá bị hư và che bằng màng chuyên trồng rau trong nhà kính đến khi hết sương giá, sau đó mới cắt tỉa bỏ.; Phòng ngừa sâu bệnh tấn công bằng các loại thuốc phun trị và phòng an toàn (ví dụ: sản phẩm sinh học Mebe Pa) hoặc dung dịch từ tự nhiên (ví dụ: dầu sinh thái).; Cung cấp phân bón giúp nâng cao chất dinh dưỡng (nên dùng phân hữu cơ, phân chuồng đã hoai mục, các loại trung, vi lượng để cải tạo, tăng độ màu mỡ cho đất). | Điều trị bằng sản phẩm sinh học Be Green: {'Thành phần chính': 'Chaetomium cupreum 1.5×10^6 CFU/g bột (tổ hợp từ hơn 25 chủng Paecilomyces sp, Chaetomium spp, Trichoderma spp và nhiều vi sinh phân giải lân, kali, dinh dưỡng hữu cơ lên men cô đặc, các loại axit fluvic, amino axit).', 'Công dụng': ['Phòng ngừa sự xuất hiện của các loại nấm bệnh gây hại bộ rễ (thối rễ, lở cổ rễ).', 'Phục hồi cây bị rụng lá, thối rễ, vàng lá.', 'Giúp cây ra rễ mới, bảo vệ bộ rễ trước sự xâm nhập của nấm, vi khuẩn và tuyến trùng.', 'Sản sinh nhiều vi sinh có lợi, tăng cường sức đề kháng cho cây, cải thiện cấu trúc đất, hấp thụ phân bón tốt hơn, tăng năng suất cây trồng.'], 'Hướng dẫn sử dụng': {'Phun trị': '50g / 40 – 80 lít nước, phun tưới vào vùng đất dưới tán cây, xử lý 5-10 ngày một lần, sau đó sử dụng như phòng bệnh.', 'Phun phòng': '25g / 20 – 40 lít nước, tưới định kỳ 3-4 lần/vụ.'}}"
hoa giấy,"khô cành và héo lá (và các bệnh do nấm phytophthora, fusarium, colletotrichum gây ra)","Thiếu nước (cung cấp nước tưới quá ít, không đến được bộ rễ).; Nấm bệnh tấn công (các loại nấm như Phytophthora, Fusarium, Colletotrichum khiến cành cây không hấp thụ được dinh dưỡng).; Cây bị khô thân (do quá trình vận chuyển nước không đảm bảo hoặc cây bị thối rễ, hư hại rễ).; Thời tiết khắc nghiệt (sương muối, sương giá).; Tiếp xúc với hóa chất độc hại.; Dư thừa, úng nước (gây thối rễ).","Lá cây bị vàng và héo đi.; Cây trồng khô cành, dễ chết.; Cành cây không hấp thụ được các chất dinh dưỡng (khi bị nấm bệnh tấn công).; Có thể gây ra các tình trạng nứt thân, xỉ mủ, thối nhũn, chết dây, thán thư (đặc biệt khi bị các loại nấm Phytophthora, Fusarium, Colletotrichum tấn công).","Điều chỉnh nước tưới: Điều chỉnh lượng nước tưới cho cây một cách từ từ để khắc phục tình trạng khô cành do thiếu nước.; Thay chậu, thay đất: Đối với các cây bị đứt rễ, gặp hiện tượng dư thừa, úng nước.; Xử lý hoa giấy bị khô thân do nấm bệnh:; {'phương pháp': 'Biện pháp canh tác', 'chi tiết': ['Xới đất, bón phân, cung cấp lượng tưới nước phù hợp.', 'Loại bỏ cỏ dại, hạn chế nước đọng trên lá.', 'Cắt tỉa cành để tạo sự thông thoáng, cắt bỏ và tiêu hủy hết lá bị nhiễm mầm bệnh.']}; {'phương pháp': 'Sử dụng sản phẩm sinh học', 'chi tiết': ['Sử dụng sản phẩm chứa vi sinh vật có lợi Chaetomium spp, Trichoderma spp để điều trị nấm bệnh.', ' Sử dụng thuốc phòng trị Phy FusaCo: ', {'Thành phần': 'Chaetomium spp, Trichoderma spp, Bacillus subtilis: 1,5×10^8 CFU/ml', 'Công dụng': 'Phòng trừ bệnh do nấm Phytophthora, Fusarium, Colletotrichum; tăng cường tính kháng chịu cho cây.', 'Hướng dẫn sử dụng': ['Phun trị nấm bệnh: Pha 250ml Phy FusaCo với 400; 600 lít nước. Phun kỹ lá – cành; thân và vùng dưới gốc cây, cách nhau 5; 7 ngày/lần.', 'Phun phòng nấm và vi khuẩn: Pha 250ml Phy FusaCo với 800; 1000 lít nước. Phun định kỳ 15; 30 ngày/lần.']}]}"
chanh,úng nước và thối rễ,"Đất trồng chứa quá nhiều nước.; Hệ thống thoát nước kém.; Rễ bị nghẹt oxy, không thể thực hiện các quá trình trao đổi chất.; Lượng mưa nhiều.; Tưới quá nhiều nước.","Lá có xu hướng rũ xuống.; Vàng lá hoặc cuộn tròn lại.; Phát triển kém, còi cọc.; Đất quanh khu vực ẩm ướt và tồn đọng nhiều lỗ nước trên mặt đất (cho thấy đất thoát nước kém).; Rễ cây có mùi hôi và không có màu sáng.","{'phương pháp': 'Các biện pháp canh tác', 'chi tiết': ['Lựa chọn giống chanh khỏe mạnh, có khả năng phát triển tốt trước yếu tố bất lợi từ môi trường.', 'Thường xuyên quan sát biểu hiện của lá, đào rễ kiểm tra nếu nghi ngờ úng nước.', 'Cày xới đất trước khi gieo trồng để tạo độ thông thoáng, tơi xốp và tăng khả năng thoát nước, hạn chế nấm hại.', 'Vào mùa mưa hoặc thời tiết lạnh, hạn chế tưới nước hoặc chỉ tưới lượng vừa đủ.', 'Loại bỏ các bộ phận lá đã bị vàng hay rễ đã bị úng ra khỏi cây để tránh mầm bệnh xâm nhập.']}; {'phương pháp': 'Sử dụng thuốc phòng trị Bee Green & Bio Soil', 'thành phần': '1,5×10^6 CFU/ g bột Chaetomium cupreum (điều chế từ 25 chủng nấm có lợi và nhiều vi sinh phân giải chứa dinh dưỡng, axic fluvic, amino axit).', 'công dụng': ['Phòng trừ nấm hại, vi khuẩn gây lở cổ rễ, thối rễ.', 'Hỗ trợ chanh phục hồi sau vàng lá thối rễ.', 'Kích thích rễ ra nhanh, bảo vệ bộ rễ.', 'Bổ sung vi sinh có lợi, tăng sức đề kháng, cải tạo đất, nâng cao hiệu quả thuốc và chất lượng nông sản.'], 'hướng dẫn sử dụng': [' Phun trị: Dùng 50g sản phẩm cho 40 – 80 lít nước, hòa đều và phun lên tán cây. Sử dụng cách 5; 10 ngày một lần.', ' Phun phòng: Hòa 25g sản phẩm cho 40 lít nước, dùng định kỳ 3; 4 lần cho 1 vụ.', 'Có thể sử dụng cho kỹ thuật phun máy bay.']}"
